ticks;name;search_competence;remove_competence;rescue_competence;search_willingness;remove_willingness;rescue_willingness
147;Ben;0.5;0.5;0.5;0.5;0.5;0.5
148;Ben;0.5;0.5;0.5;0.5;0.5;0.5
149;Ben;0.5;0.5;0.5;0.5;0.5;0.5
150;Ben;0.5;0.5;0.5;0.5;0.5;0.5
151;Ben;0.5;0.5;0.5;0.5;0.5;0.5
152;Ben;0.5;0.5;0.5;0.5;0.5;0.5
153;Ben;0.5;0.5;0.5;0.5;0.5;0.5
154;Ben;0.5;0.5;0.5;0.5;0.5;0.5
155;Ben;0.5;0.5;0.5;0.5;0.5;0.5
156;Ben;0.5;0.5;0.5;0.5;0.5;0.5
157;Ben;0.5;0.5;0.5;0.5;0.5;0.5
158;Ben;0.5;0.5;0.5;0.5;0.5;0.5
159;Ben;0.5;0.5;0.5;0.5;0.5;0.5
160;Ben;0.5;0.5;0.5;0.5;0.5;0.5
161;Ben;0.5;0.5;0.5;0.5;0.5;0.5
162;Ben;0.5;0.5;0.5;0.5;0.5;0.5
163;Ben;0.5;0.5;0.5;0.5;0.5;0.5
164;Ben;0.5;0.5;0.5;0.5;0.5;0.5
165;Ben;0.5;0.5;0.5;0.5;0.5;0.5
166;Ben;0.5;0.5;0.5;0.5;0.5;0.5
167;Ben;0.5;0.5;0.5;0.5;0.5;0.5
168;Ben;0.5;0.5;0.5;0.5;0.5;0.5
169;Ben;0.5;0.5;0.5;0.5;0.5;0.5
170;Ben;0.5;0.5;0.5;0.5;0.5;0.5
171;Ben;0.5;0.5;0.5;0.5;0.5;0.5
172;Ben;0.5;0.5;0.5;0.5;0.5;0.5
173;Ben;0.5;0.5;0.5;0.5;0.5;0.5
174;Ben;0.5;0.5;0.5;0.5;0.5;0.5
175;Ben;0.5;0.5;0.5;0.5;0.5;0.5
176;Ben;0.5;0.5;0.5;0.5;0.5;0.5
177;Ben;0.5;0.5;0.5;0.5;0.5;0.5
178;Ben;0.5;0.5;0.5;0.5;0.5;0.5
179;Ben;0.5;0.5;0.5;0.5;0.5;0.5
180;Ben;0.5;0.5;0.5;0.5;0.5;0.5
181;Ben;0.5;0.5;0.5;0.5;0.5;0.5
182;Ben;0.5;0.5;0.5;0.5;0.5;0.5
183;Ben;0.5;0.5;0.5;0.5;0.5;0.5
184;Ben;0.5;0.5;0.5;0.5;0.5;0.5
185;Ben;0.5;0.5;0.5;0.5;0.5;0.5
186;Ben;0.5;0.5;0.5;0.5;0.5;0.5
187;Ben;0.5;0.5;0.5;0.5;0.5;0.5
188;Ben;0.5;0.5;0.5;0.5;0.5;0.5
189;Ben;0.5;0.5;0.5;0.5;0.5;0.5
198;Ben;0.5;0.5;0.5;0.5;0.5;0.5
207;Ben;0.5;0.5;0.5;0.5;0.5;0.5
216;Ben;0.5;0.5;0.5;0.5;0.5;0.5
225;Ben;0.5;0.5;0.5;0.5;0.5;0.5
234;Ben;0.5;0.5;0.5;0.5;0.5;0.5
243;Ben;0.5;0.5;0.5;0.5;0.5;0.5
252;Ben;0.5;0.5;0.5;0.5;0.5;0.5
261;Ben;0.5;0.5;0.5;0.5;0.5;0.5
270;Ben;0.5;0.5;0.5;0.5;0.5;0.5
279;Ben;0.5;0.5;0.5;0.5;0.5;0.5
288;Ben;0.5;0.5;0.5;0.7;0.5;0.5
314;Ben;0.5;0.5;0.5;0.7;0.5;0.5
340;Ben;0.7;0.5;0.5;0.7;0.5;0.5
349;Ben;0.7;0.5;0.5;0.7;0.5;0.5
358;Ben;0.7;0.5;0.5;0.7;0.5;0.5
367;Ben;0.7;0.5;0.5;0.7;0.5;0.5
381;Ben;0.7;0.5;0.5;0.7;0.5;0.5
395;Ben;0.7;0.5;0.5;0.7;0.5;0.5
404;Ben;0.7;0.5;0.5;0.7;0.5;0.5
413;Ben;0.7;0.5;0.5;0.7;0.5;0.5
422;Ben;0.7;0.5;0.5;0.7;0.5;0.5
423;Ben;0.7;0.5;0.5;0.7;0.5;0.5
424;Ben;0.7;0.5;0.5;0.7;0.5;0.5
425;Ben;0.7;0.5;0.5;0.7;0.5;0.5
426;Ben;0.7;0.5;0.5;0.7;0.5;0.5
427;Ben;0.7;0.5;0.5;0.7;0.5;0.5
428;Ben;0.7;0.5;0.5;0.7;0.5;0.5
429;Ben;0.7;0.5;0.5;0.7;0.5;0.5
430;Ben;0.7;0.5;0.5;0.7;0.5;0.5
431;Ben;0.7;0.5;0.5;0.7;0.5;0.5
432;Ben;0.7;0.5;0.5;0.7;0.5;0.5
433;Ben;0.7;0.5;0.5;0.7;0.5;0.5
434;Ben;0.7;0.5;0.5;0.7;0.5;0.5
435;Ben;0.7;0.5;0.5;0.7;0.5;0.5
436;Ben;0.7;0.5;0.5;0.7;0.5;0.5
437;Ben;0.7;0.5;0.5;0.7;0.5;0.5
438;Ben;0.7;0.5;0.5;0.7;0.5;0.5
439;Ben;0.7;0.5;0.5;0.7;0.5;0.5
440;Ben;0.7;0.5;0.5;0.7;0.5;0.5
441;Ben;0.7;0.5;0.5;0.7;0.5;0.5
442;Ben;0.7;0.5;0.5;0.7;0.5;0.5
443;Ben;0.7;0.5;0.5;0.7;0.5;0.5
444;Ben;0.7;0.5;0.5;0.7;0.5;0.5
445;Ben;0.7;0.5;0.5;0.7;0.5;0.5
446;Ben;0.7;0.5;0.5;0.7;0.5;0.5
447;Ben;0.7;0.5;0.5;0.7;0.5;0.5
448;Ben;0.7;0.5;0.5;0.7;0.5;0.5
449;Ben;0.7;0.5;0.5;0.7;0.5;0.5
450;Ben;0.7;0.5;0.5;0.7;0.5;0.5
451;Ben;0.7;0.5;0.5;0.7;0.5;0.5
452;Ben;0.7;0.5;0.5;0.7;0.5;0.5
453;Ben;0.7;0.5;0.5;0.7;0.5;0.5
454;Ben;0.7;0.5;0.5;0.7;0.5;0.5
455;Ben;0.7;0.5;0.5;0.7;0.5;0.5
456;Ben;0.7;0.5;0.5;0.7;0.5;0.5
457;Ben;0.7;0.5;0.5;0.7;0.5;0.5
458;Ben;0.7;0.5;0.5;0.7;0.5;0.5
459;Ben;0.7;0.5;0.5;0.7;0.5;0.5
460;Ben;0.7;0.5;0.5;0.7;0.5;0.5
461;Ben;0.7;0.5;0.5;0.7;0.5;0.5
462;Ben;0.7;0.5;0.5;0.7;0.5;0.5
463;Ben;0.7;0.5;0.5;0.7;0.5;0.5
464;Ben;0.7;0.5;0.5;0.7;0.5;0.5
465;Ben;0.7;0.5;0.5;0.7;0.5;0.5
466;Ben;0.7;0.5;0.5;0.7;0.5;0.5
467;Ben;0.7;0.5;0.5;0.7;0.5;0.5
468;Ben;0.7;0.5;0.5;0.7;0.5;0.5
469;Ben;0.7;0.5;0.5;0.7;0.5;0.5
470;Ben;0.7;0.5;0.5;0.7;0.5;0.5
471;Ben;0.7;0.5;0.5;0.7;0.5;0.5
472;Ben;0.7;0.5;0.5;0.7;0.5;0.5
473;Ben;0.7;0.5;0.5;0.7;0.5;0.5
474;Ben;0.7;0.5;0.5;0.7;0.5;0.5
475;Ben;0.7;0.5;0.5;0.7;0.5;0.5
476;Ben;0.7;0.5;0.5;0.7;0.5;0.5
477;Ben;0.7;0.5;0.5;0.7;0.5;0.5
478;Ben;0.7;0.5;0.5;0.7;0.5;0.5
479;Ben;0.7;0.5;0.5;0.7;0.5;0.5
480;Ben;0.7;0.5;0.5;0.7;0.5;0.5
481;Ben;0.7;0.5;0.5;0.7;0.5;0.5
482;Ben;0.7;0.5;0.5;0.7;0.5;0.5
483;Ben;0.7;0.5;0.5;0.7;0.5;0.5
484;Ben;0.7;0.5;0.5;0.7;0.5;0.5
485;Ben;0.7;0.5;0.5;0.7;0.5;0.5
486;Ben;0.7;0.5;0.5;0.7;0.5;0.5
487;Ben;0.7;0.5;0.5;0.7;0.5;0.5
488;Ben;0.7;0.5;0.5;0.7;0.5;0.5
489;Ben;0.7;0.5;0.5;0.7;0.5;0.5
490;Ben;0.7;0.5;0.5;0.7;0.5;0.5
491;Ben;0.7;0.5;0.5;0.7;0.5;0.5
492;Ben;0.7;0.5;0.5;0.7;0.5;0.5
493;Ben;0.7;0.5;0.5;0.7;0.5;0.5
494;Ben;0.7;0.5;0.5;0.7;0.5;0.5
495;Ben;0.7;0.5;0.5;0.7;0.5;0.5
496;Ben;0.7;0.5;0.5;0.7;0.5;0.5
497;Ben;0.7;0.5;0.5;0.7;0.5;0.5
498;Ben;0.7;0.5;0.5;0.7;0.5;0.5
499;Ben;0.7;0.5;0.5;0.7;0.5;0.5
500;Ben;0.7;0.5;0.5;0.7;0.5;0.5
501;Ben;0.7;0.5;0.5;0.7;0.5;0.5
502;Ben;0.7;0.5;0.5;0.7;0.5;0.5
503;Ben;0.7;0.5;0.5;0.7;0.5;0.5
504;Ben;0.7;0.5;0.5;0.7;0.5;0.5
505;Ben;0.7;0.5;0.5;0.7;0.5;0.5
506;Ben;0.7;0.5;0.5;0.7;0.5;0.5
507;Ben;0.7;0.5;0.5;0.7;0.5;0.5
508;Ben;0.7;0.5;0.5;0.7;0.5;0.5
509;Ben;0.7;0.5;0.5;0.7;0.5;0.5
510;Ben;0.7;0.5;0.5;0.7;0.5;0.5
511;Ben;0.7;0.5;0.5;0.7;0.5;0.5
512;Ben;0.7;0.5;0.5;0.7;0.5;0.5
513;Ben;0.7;0.5;0.5;0.7;0.5;0.5
514;Ben;0.7;0.5;0.5;0.7;0.5;0.5
515;Ben;0.7;0.5;0.5;0.7;0.5;0.5
516;Ben;0.7;0.5;0.5;0.7;0.5;0.5
517;Ben;0.7;0.5;0.5;0.7;0.5;0.5
518;Ben;0.7;0.5;0.5;0.7;0.5;0.5
519;Ben;0.7;0.5;0.5;0.7;0.5;0.5
520;Ben;0.7;0.5;0.5;0.7;0.5;0.5
521;Ben;0.7;0.5;0.5;0.7;0.5;0.5
522;Ben;0.7;0.5;0.5;0.7;0.5;0.5
523;Ben;0.7;0.5;0.5;0.7;0.5;0.5
524;Ben;0.7;0.5;0.5;0.7;0.5;0.5
525;Ben;0.7;0.5;0.5;0.7;0.5;0.5
526;Ben;0.7;0.5;0.5;0.7;0.5;0.5
527;Ben;0.7;0.5;0.5;0.7;0.5;0.5
528;Ben;0.7;0.5;0.5;0.7;0.5;0.5
529;Ben;0.7;0.5;0.5;0.7;0.5;0.5
530;Ben;0.7;0.5;0.5;0.7;0.5;0.5
531;Ben;0.7;0.5;0.5;0.7;0.5;0.5
532;Ben;0.7;0.5;0.5;0.7;0.5;0.5
533;Ben;0.7;0.5;0.5;0.7;0.5;0.5
534;Ben;0.7;0.5;0.5;0.7;0.5;0.5
535;Ben;0.7;0.5;0.5;0.7;0.5;0.5
536;Ben;0.7;0.5;0.5;0.7;0.5;0.5
537;Ben;0.7;0.5;0.5;0.7;0.5;0.5
538;Ben;0.7;0.5;0.5;0.7;0.5;0.5
539;Ben;0.7;0.5;0.5;0.7;0.5;0.5
540;Ben;0.7;0.5;0.5;0.7;0.5;0.5
541;Ben;0.7;0.5;0.5;0.7;0.5;0.5
542;Ben;0.7;0.5;0.5;0.7;0.5;0.5
543;Ben;0.7;0.5;0.5;0.7;0.5;0.5
544;Ben;0.7;0.5;0.5;0.7;0.5;0.5
545;Ben;0.7;0.5;0.5;0.7;0.5;0.5
546;Ben;0.7;0.5;0.5;0.7;0.5;0.5
547;Ben;0.7;0.5;0.5;0.7;0.5;0.5
548;Ben;0.7;0.5;0.5;0.7;0.5;0.5
549;Ben;0.7;0.5;0.5;0.7;0.5;0.5
550;Ben;0.7;0.5;0.5;0.7;0.5;0.5
551;Ben;0.7;0.5;0.5;0.7;0.5;0.5
552;Ben;0.7;0.5;0.5;0.7;0.5;0.5
553;Ben;0.7;0.5;0.5;0.7;0.5;0.5
554;Ben;0.7;0.5;0.5;0.7;0.5;0.5
555;Ben;0.7;0.5;0.5;0.7;0.5;0.5
556;Ben;0.7;0.5;0.5;0.7;0.5;0.5
557;Ben;0.7;0.5;0.5;0.7;0.5;0.5
558;Ben;0.7;0.5;0.5;0.7;0.5;0.5
559;Ben;0.7;0.5;0.5;0.7;0.5;0.5
560;Ben;0.7;0.5;0.5;0.7;0.5;0.5
561;Ben;0.7;0.5;0.5;0.7;0.5;0.5
662;Ben;0.7;0.6;0.5;0.7;0.5;0.5
671;Ben;0.7;0.6;0.5;0.7;0.5;0.5
680;Ben;0.7;0.6;0.5;0.7;0.5;0.5
689;Ben;0.7;0.6;0.5;0.7;0.5;0.5
698;Ben;0.7;0.6;0.5;0.7;0.5;0.5
724;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
725;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
726;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
727;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
728;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
729;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
730;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
731;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
732;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
733;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
734;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
735;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
736;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
737;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
738;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
739;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
740;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
741;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
742;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
743;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
