ticks;name;search_competence;remove_competence;rescue_competence;search_willingness;remove_willingness;rescue_willingness
1237;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1238;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1239;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1240;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1241;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1242;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1243;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1244;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1245;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1246;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1247;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1248;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1249;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1250;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1251;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1252;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1253;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1254;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1255;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1256;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1257;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1258;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1259;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1260;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1261;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1262;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1263;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1264;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1265;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1266;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1267;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1268;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1269;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1270;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1271;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1272;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1273;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1274;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1275;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1276;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1277;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1278;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1279;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1280;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1281;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1282;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1283;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1284;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1285;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1286;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1287;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1288;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1289;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1290;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1291;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1292;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1293;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1294;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1295;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1296;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1297;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1298;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1299;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1300;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1301;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1302;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1303;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1304;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1305;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1306;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1307;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1308;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1309;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1310;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1311;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1312;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1313;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1314;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1315;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1316;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1317;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1318;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1319;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1320;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1321;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1322;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1323;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1324;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1325;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1326;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1327;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1328;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1329;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1330;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1331;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1332;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1333;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1334;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1335;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1336;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1337;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1338;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1339;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1340;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1341;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1342;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1343;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1344;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1345;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1346;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1347;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1348;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1349;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1350;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1351;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1352;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1353;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1354;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1355;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1356;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1357;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1358;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1359;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1360;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1361;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1362;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1363;Delilah;-0.39999999999999986;0.6;0.9;-0.39999999999999986;1.0;-1.0
1372;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1381;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1390;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1399;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1408;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1422;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1431;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1440;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1449;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1458;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1467;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1476;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1485;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1499;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1513;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1527;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1728;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1737;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1746;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1755;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1764;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1765;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1766;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1767;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1768;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1769;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1770;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1771;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1772;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1773;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1774;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1775;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1776;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1777;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1778;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1779;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1780;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1781;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1782;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1783;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1784;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1785;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1786;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1787;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1788;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1789;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1790;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1791;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1792;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1793;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1794;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1795;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1796;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1797;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1798;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1799;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1800;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1801;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1802;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1803;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1804;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1805;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1806;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1807;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1808;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1809;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1810;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1811;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1812;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1813;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1814;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1815;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1816;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1817;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1818;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1819;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1820;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1846;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1855;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1864;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1873;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1882;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1891;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1900;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1909;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1918;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1919;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1920;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1921;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1922;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1923;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1924;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1925;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1926;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1927;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1928;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1929;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1930;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1931;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1932;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1933;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1934;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1960;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1969;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1978;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
1987;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2001;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2015;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2029;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2038;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2047;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2056;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2065;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2074;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2083;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2092;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2101;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2102;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2103;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2104;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2105;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2106;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2107;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2108;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2109;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2110;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2111;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2112;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2113;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2114;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2115;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2116;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2117;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2118;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2119;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2120;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2121;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2122;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2123;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2149;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2158;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2167;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2168;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2169;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2170;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2171;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2172;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2173;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2174;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2175;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2176;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2177;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2178;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2179;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2180;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2181;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2182;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2183;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2184;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2185;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2186;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2187;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2188;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2189;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2190;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2191;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2192;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2193;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2194;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2195;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2196;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2197;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2198;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2199;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2200;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2201;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2202;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2203;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2204;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2205;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2206;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2207;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
2208;Delilah;-0.39999999999999986;0.6;1.0;-0.39999999999999986;1.0;-1.0
