ticks;name;search_competence;remove_competence;rescue_competence;search_willingness;remove_willingness;rescue_willingness
92;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
93;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
94;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
95;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
96;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
97;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
98;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
99;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
100;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
101;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
102;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
103;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
104;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
105;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
106;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
107;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
108;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
109;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
110;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
111;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
112;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
113;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
114;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
115;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
116;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
117;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
118;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
119;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
120;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
121;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
122;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
123;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
124;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
125;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
126;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
127;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
128;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
129;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
130;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
131;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
132;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
133;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
134;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
135;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
136;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
137;Delilah;0.7;0.39999999999999997;1.0;0.8999999999999999;0.6;-1.0
